title,company,location,link
"일류 검사기기/부품제조 전문기업 [딥러닝 영상처리 부문 연구원 - 경력 3년 이상, 분당연구소 ]",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33442553?PageGbn=HH&logpath=1
"일류 검사기기/부품제조 전문기업 [빅데이터 부문 - 경력 10년 이상, 과/차장급, 경기 화성(동탄) ]",중소기업(300명이하),경기 화성시,http://www.jobkorea.co.kr//Recruit/GI_Read/33442532?PageGbn=HH&logpath=1
Application Engineer/석사 또는 박사/측정기 연구 및 제조 글로벌 스위스 기업,외국계 기업,서울 금천구,http://www.jobkorea.co.kr//Recruit/GI_Read/33441461?PageGbn=HH&logpath=1
2. 외국계 유명 보험사] 빅데이터 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33439580?PageGbn=HH&logpath=1
2. 외국계 금융사]AI기술 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33439406?PageGbn=HH&logpath=1
AI / Machine Learnig 분야 컨설턴트 채용 - 글로벌 컨설팅Firm,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33437178?PageGbn=HH&logpath=1
Data Analytics 분야 컨설턴트 채용 - 글로벌 컨설팅Firm,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33437168?PageGbn=HH&logpath=1
v 빅데이터 개발팀(과-차장) -국내 코스닥 상장기업,중견기업(300명이상),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33436713?PageGbn=HH&logpath=1
솔루션 및 시스템 운영/ 금융사,중견기업(300명이상),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33436168?PageGbn=HH&logpath=1
(석사) PT/친환경차 제어-자율주행 및 전기차 제어알고리즘 개발(동역학 제어 시뮬레이션),중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33435584?PageGbn=HH&logpath=1
(병특 전문연구요원) 자율주행 차량 및 전기차 제어알고리즘 개발(동역학 모델링),중소기업(300명이하),서울 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33435579?PageGbn=HH&logpath=1
05. [유명대기업] MS AD 솔루션 엔지니어,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33435121?PageGbn=HH&logpath=1
전략기획 차장 물류 대기업 112,대기업,서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33434383?PageGbn=HH&logpath=1
AI 비전 인식 대리-과장 물류 대기업 112,대기업,서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33434371?PageGbn=HH&logpath=1
2. 유명 금융사]AI기술 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33431695?PageGbn=HH&logpath=1
2. 유명  보험사] 빅데이터 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33431685?PageGbn=HH&logpath=1
(국내 대기업 지주회사) IT기획/관리 (과장-차장급),대기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33430045?PageGbn=HH&logpath=1
우량 리서치 기업 - 사회공공조사 Researcher 3년 이상,중소기업(300명이하),서울 서초구,http://www.jobkorea.co.kr//Recruit/GI_Read/33429597?PageGbn=HH&logpath=1
[대그룹 계열사]연료전지 부품 수명 설계 및 시험 경력직 채용,대기업 계열사·자회사,경기 수원시,http://www.jobkorea.co.kr//Recruit/GI_Read/33428864?PageGbn=HH&logpath=1
SSD Firmware engineer 및  Product Engineering(PE)등 전문 인력 모집,중소기업(300명이하),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33426474?PageGbn=HH&logpath=1
[헬스케어 솔루션기업] 백엔드 엔지니어,...,서울 영등포구,http://www.jobkorea.co.kr//Recruit/GI_Read/33426462?PageGbn=HH&logpath=1
머신비전 시스템 전문기업 딥러닝 (Deep Learning) 영상처리 연구 및 개발 채용,중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33425948?PageGbn=HH&logpath=1
S/W개발대기업. 지도 수집 데이터분석(대졸4-12년),대기업,서울 용산구,http://www.jobkorea.co.kr//Recruit/GI_Read/33423258?PageGbn=HH&logpath=1
S/W개발대기업 지도 구축 솔루션 개발(대졸4-12년),대기업,서울 용산구,http://www.jobkorea.co.kr//Recruit/GI_Read/33422960?PageGbn=HH&logpath=1
차세대 내비게이션 검색엔진 개발 (대졸3-12년),대기업,서울 용산구,http://www.jobkorea.co.kr//Recruit/GI_Read/33422939?PageGbn=HH&logpath=1
[업계 유수의 IT벤쳐기업] Windows / Linux 통합 테스트 엔지니어 채용,벤처기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33422387?PageGbn=HH&logpath=1
빅데이터 AI 과장 물류 대기업 112,대기업,서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33420710?PageGbn=HH&logpath=1
[Global Company] 디지털 채널 및 User Behavior 분석 (사원-차장급),외국계 기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33420673?PageGbn=HH&logpath=1
FW검증팀원/ 미국본사연구소 소속,외국계 기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33420152?PageGbn=HH&logpath=1
"신호처리 개발자 (대리 이상 , 2명)",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33419868?PageGbn=HH&logpath=1
"딥러닝 개발자 (대리이상, 2명)",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33419838?PageGbn=HH&logpath=1
AIㅇ빅데이터ㅇ인공지능랩ㅇ개발자ㅇ해당분야 선두기업,벤처기업,서울 용산구,http://www.jobkorea.co.kr//Recruit/GI_Read/33418779?PageGbn=HH&logpath=1
[스타트업] 인공지능 영상분석 솔루션 컴퓨터비전 및 AI 연구개발자 모집,벤처기업,서울 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33415505?PageGbn=HH&logpath=1
"연구소 스마트엑추에이터 H/W,S/W개발(차장급)채용-국내우수대기업",대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33414129?PageGbn=HH&logpath=1
[글로벌/IT/개발자] Back End Developer-6,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33413844?PageGbn=HH&logpath=1
"클라우드 PostgreSQL DBA (이,N)",대기업,경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33412908?PageGbn=HH&logpath=1
[업계 유수의 IT벤쳐기업] Windows / Linux 통합 테스트 엔지니어,벤처기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33410559?PageGbn=HH&logpath=1
[유망 AI 스타트업] Data Scientist,벤처기업,경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33408811?PageGbn=HH&logpath=1
2. 유명 외국계 보험사] 빅데이터 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33408716?PageGbn=HH&logpath=1
2. 유명 외국계 보험사]AI기술 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33408707?PageGbn=HH&logpath=1
[산업용 로봇 제조기업] 해외 영업 팀원급 채용,산업용 로봇 제조기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33404655?PageGbn=HH&logpath=1
[국내 대기업] 데이터 분석 전문가,대기업,서울 종로구,http://www.jobkorea.co.kr//Recruit/GI_Read/33402580?PageGbn=HH&logpath=1
[대기업 계열사] Storage Engineer 경력직 채용,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33401708?PageGbn=HH&logpath=1
[글로벌/의료기기] Biomedical Data Scientist,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33401457?PageGbn=HH&logpath=1
[글로벌/IT/개발자] Back end developer-5,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33401331?PageGbn=HH&logpath=1
[글로벌/IT/개발자] Android developer-1,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33401213?PageGbn=HH&logpath=1
대기업 계열 자동차 전장회사 모터 제어 SW 전문가,대기업 계열사·자회사,서울 마포구,http://www.jobkorea.co.kr//Recruit/GI_Read/33400600?PageGbn=HH&logpath=1
2. 외국계 금융사]AI기술 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33400228?PageGbn=HH&logpath=1
2. 외국계 금융사] 빅데이터 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33400214?PageGbn=HH&logpath=1
"보안 검수 대리과장급 (양,넷p)",대기업,서울 구로구,http://www.jobkorea.co.kr//Recruit/GI_Read/33399435?PageGbn=HH&logpath=1
"인프라 기술 대리과장급 (양,넷p)",대기업,서울 구로구,http://www.jobkorea.co.kr//Recruit/GI_Read/33399414?PageGbn=HH&logpath=1
"클라우드 인프라 운영 (양,넷p)",대기업,서울 구로구,http://www.jobkorea.co.kr//Recruit/GI_Read/33399402?PageGbn=HH&logpath=1
"STORAGE ENGINEER [글로벌통신사 그룹사, 경력 3년-]",중소기업(300명이하),서울 서초구,http://www.jobkorea.co.kr//Recruit/GI_Read/33398427?PageGbn=HH&logpath=1
IP/MPLS 개발 경력 채용(통신장비),외국계 기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33398411?PageGbn=HH&logpath=1
"유전자검사 알고리즘개발 BI팀장 (과장-부장), 판교",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33398252?PageGbn=HH&logpath=1
"AI, 인공지능, 빅데이터관련 포지션 (주임-수석급), 다수포지션",중견기업(300명이상),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33398251?PageGbn=HH&logpath=1
[국내 코딩로봇 SW/HW 제조 기업] 해외영업 담당,중소기업(300명이하),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33397951?PageGbn=HH&logpath=1
2. 유명 금융사] 빅데이터 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33396761?PageGbn=HH&logpath=1
2. 유명 금융사]AI기술 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33396753?PageGbn=HH&logpath=1
(서울 강남) 중견지주회사. IT기획관리. 과차장급,중견기업(300명이상),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33393363?PageGbn=HH&logpath=1
BI 분석개발 (팀장급),벤처기업,서울 금천구,http://www.jobkorea.co.kr//Recruit/GI_Read/33393160?PageGbn=HH&logpath=1
해외 영업 담당자-국내 유망 교육용 로봇 제조사,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33393141?PageGbn=HH&logpath=1
[국내건강기능식품] 병원PM팀 마케팅 (대리급),중견기업(300명이상),서울 송파구,http://www.jobkorea.co.kr//Recruit/GI_Read/33392592?PageGbn=HH&logpath=1
[[대기업운송]] AI 비전 인식(5년이상),대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33392111?PageGbn=HH&logpath=1
05. [ICT대기업] 보안기획팀 AI기반 Pen-Testing,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33390183?PageGbn=HH&logpath=1
[유명 화장품 중견기업] Data Scientist 채용,중소기업(300명이하),서울 서초구,http://www.jobkorea.co.kr//Recruit/GI_Read/33388123?PageGbn=HH&logpath=1
"국대10대 대기업 IT계열사 Server Admin(Unix, Linux) 4년이상",대기업 계열사·자회사,경기 용인시 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33387024?PageGbn=HH&logpath=1
네트워크 프로그래밍 S/W 개발자 모집,중소기업(300명이하),서울 서초구,http://www.jobkorea.co.kr//Recruit/GI_Read/33386944?PageGbn=HH&logpath=1
2. 외국계 유명 보험사]AI기술 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33386741?PageGbn=HH&logpath=1
2. 유명 보험사] 빅데이터 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33386730?PageGbn=HH&logpath=1
국내중견기업 오라클 DBA 경력직 채용,중견기업(300명이상),서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33382105?PageGbn=HH&logpath=1
PC 게임 서버 개발 담당자,중소기업(300명이하),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33380455?PageGbn=HH&logpath=1
SDET 개발 대리-과장 태양광 회사 112,대기업,서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33379689?PageGbn=HH&logpath=1
데이터 분석 과장 차장 태양광 회사 112,대기업,미국 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33379618?PageGbn=HH&logpath=1
HEMS SW Cloud 기능 대리 태양광 회사 112,대기업,서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33379473?PageGbn=HH&logpath=1
HEMS SW Cloud DB 대리 태양광 회사 112,대기업,서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33379447?PageGbn=HH&logpath=1
[대기업 계열사] Data Scientist 경력직 채용,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377640?PageGbn=HH&logpath=1
[대기업 계열사] SW개발(백엔드)) 경력직 채용,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377624?PageGbn=HH&logpath=1
외국계 대기업) 글로벌 닷컴 분석 전문가 경력직 채용,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377613?PageGbn=HH&logpath=1
국내그룹계열사-AI Engineer,국내유명그룹사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377526?PageGbn=HH&logpath=1
"반도체, 디스플레이 검사기기 개발회사/AI, 딥러닝 알고리즘 S/W 연구 및 개발 ( 사원/주임/대리/과장/차장/부장 ) 채용",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33377523?PageGbn=HH&logpath=1
긴급) Cloud Infra Platform Architect - 업계 최고 대기업 - 최우대,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377362?PageGbn=HH&logpath=1
긴급) 업계 최고 대기업 - Cloud Infra Platform Architect - 최우대,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377360?PageGbn=HH&logpath=1
긴급) 업계 최고 대기업 - Cloud System Engineer  - 최우대,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377359?PageGbn=HH&logpath=1
긴급) Cloud System Engineer  - 업계 최고 대기업 - 최우대,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33377358?PageGbn=HH&logpath=1
AI 기반 분석 플랫폼 개발 부문,중소기업(300명이하),경기 성남시 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33374802?PageGbn=HH&logpath=1
2. 외국계 보험사] 빅데이터 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33374747?PageGbn=HH&logpath=1
2. 외국계 유명 보험사]AI기술 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33374730?PageGbn=HH&logpath=1
[IT그룹계열사] 클라우드 빅데이터플랫폼 상품개발,대기업 계열사·자회사,경기 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33371604?PageGbn=HH&logpath=1
[IT그룹계열사] 클라우드 DBA,대기업 계열사·자회사,경기 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33371595?PageGbn=HH&logpath=1
C++ 프로그래머(cloud/PyTorch/TensorFlow ),벤처기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33371245?PageGbn=HH&logpath=1
지도 구축 솔루션 개발,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33365338?PageGbn=HH&logpath=1
"긴급) 최고 대기업 - 백오피스 개발 (Java, NoSQL 등) - 최우대",대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33364726?PageGbn=HH&logpath=1
"긴급) 백오피스 개발 (Java, NoSQL 등) - 최고대기업 - 최우대",대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33364724?PageGbn=HH&logpath=1
커넥티드카 교통정보 서비스 QE,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33364042?PageGbn=HH&logpath=1
내비게이션 엔진개발,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33364027?PageGbn=HH&logpath=1
경로탐색 분석시스템  개발 및 운영,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33364010?PageGbn=HH&logpath=1
[중견사] JAVA 서버 개발자,중견기업(300명이상),서울 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33364007?PageGbn=HH&logpath=1
소스코드보안 진단(시큐어코딩) 컨설팅,중소기업(300명이하),서울 마포구,http://www.jobkorea.co.kr//Recruit/GI_Read/33363817?PageGbn=HH&logpath=1
급성장 IT스타트업 Backend system 개발 채용,벤처기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33363706?PageGbn=HH&logpath=1
"반도체, 디스플레이 검사기기 개발회사 / 빅데이터 ( 대리/과장급 ) 채용",중소기업(300명이하),경기 화성시,http://www.jobkorea.co.kr//Recruit/GI_Read/33363385?PageGbn=HH&logpath=1
[주요SI기업]  AI기술 확보/알고리즘 개발,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33363171?PageGbn=HH&logpath=1
바이오진단서비스기업에서 Bioinformatics(생물정보학) 담당 팀장급 영입,중소기업(300명이하),서울 구로구,http://www.jobkorea.co.kr//Recruit/GI_Read/33362802?PageGbn=HH&logpath=1
자바 서버 개발자(Java server : backend),중소기업(300명이하),서울 영등포구,http://www.jobkorea.co.kr//Recruit/GI_Read/33358677?PageGbn=HH&logpath=1
[경력] 네트웍기업 JAVA 서버 개발자(클라우드 솔루션 Back-end),중소기업(300명이하),서울 영등포구,http://www.jobkorea.co.kr//Recruit/GI_Read/33358636?PageGbn=HH&logpath=1
2. 유명 보험사]AI기술 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33357213?PageGbn=HH&logpath=1
2. 유명 보험사] 빅데이터 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33357208?PageGbn=HH&logpath=1
[중견사]JAVA 서버 개발자,중견기업(300명이상),서울 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33356292?PageGbn=HH&logpath=1
"IT기획 및 관리 (과장-차장), 강남구",대기업 계열사·자회사,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33355566?PageGbn=HH&logpath=1
유망 네트웍기업 JAVA 서버 개발자,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33355446?PageGbn=HH&logpath=1
외국계 유명게임사 서버개발 대리/과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33353676?PageGbn=HH&logpath=1
유명게임사 시니어 서버프로그래머,외국계 기업,경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33353662?PageGbn=HH&logpath=1
"서비스로봇 백엔드개발 (대리-차장), 판교",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33350695?PageGbn=HH&logpath=1
2. 외국계 보험사] 빅데이터 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33349193?PageGbn=HH&logpath=1
2. 외국계 보험사]AI기술 대리 과장급 채용,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33349190?PageGbn=HH&logpath=1
2. 유명 보험사] 블록체인 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33349186?PageGbn=HH&logpath=1
데이터      사이언티스트      채용,중소기업(300명이하),서울 중구,http://www.jobkorea.co.kr//Recruit/GI_Read/33348357?PageGbn=HH&logpath=1
보험사) 자동차보험 상품개발 (8년이상),종합손해보험,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33346697?PageGbn=HH&logpath=1
유명게임사) 서비스개발 서버담당 (5년이상),중견기업,경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33346509?PageGbn=HH&logpath=1
[오픈소스 및 클라우드 전문기업]미들웨어/PasS 엔지니어 채용,오픈소스컨설팅,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33346405?PageGbn=HH&logpath=1
06. 빅데이터 전문가 (대리과장급) [외국계 금융사],외국계,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33344211?PageGbn=HH&logpath=1
[주요SI 대기업] Data Scientist(빅데이터 분석),대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33342538?PageGbn=HH&logpath=1
3. 빅데이터 전문가 (대리과장급) [외국계 금융사],외국계,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33342339?PageGbn=HH&logpath=1
3. AI기술전문가 채용 (대리과장급) [유명 외국계],유명 외국계,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33342333?PageGbn=HH&logpath=1
(코스닥상장사) 웹어플리케이션 개발자,중견기업(300명이상),서울 송파구,http://www.jobkorea.co.kr//Recruit/GI_Read/33342091?PageGbn=HH&logpath=1
DBA 전문인재 채용,중견기업(300명이상),서울 송파구,http://www.jobkorea.co.kr//Recruit/GI_Read/33340340?PageGbn=HH&logpath=1
"자동차판매사 데이터분석매니저 (대리-과장), 강남구",중소기업(300명이하),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33340162?PageGbn=HH&logpath=1
"반도체, 디스플레이 검사기기 개발회사 / 딥러링 영상처리 연구 및 개발 (사원/주임/대리/차장급) 채용",중소기업(300명이하),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33340084?PageGbn=HH&logpath=1
2. 유명 보험사]AI기술 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33338111?PageGbn=HH&logpath=1
2. 유명 금융사] 빅데이터 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33338100?PageGbn=HH&logpath=1
2. 유명 금융사] 블록체인 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33338084?PageGbn=HH&logpath=1
데이터 분석,중소기업(300명이하),서울 서초구,http://www.jobkorea.co.kr//Recruit/GI_Read/33337843?PageGbn=HH&logpath=1
클라우드 영업 지원 전문가를 초빙합니다.,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33335845?PageGbn=HH&logpath=1
[글로벌/IT/인공지능/개발자] Back End Developer,IT company,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33332753?PageGbn=HH&logpath=1
[글로벌/IT/인공지능/엔지니어]ML Software Engineer,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33332260?PageGbn=HH&logpath=1
[서울강남소재] 국내 유망 IoT 토탈 솔루션 중소기업 웹 UI 개발자채용,중소기업(300명이하),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33332218?PageGbn=HH&logpath=1
[외국계/IT/개발자] Clock SoftwareDeveloper,외국계 기업,경기 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33331177?PageGbn=HH&logpath=1
"CRM 기획 및 운영(주임-과장급), CRM 데이터 분석(주임-과장급) - 환경위생 서비스 전문 대기업",대기업,서울 강동구,http://www.jobkorea.co.kr//Recruit/GI_Read/33329003?PageGbn=HH&logpath=1
"클라우드 PostgreSQL DBA (이,Np)",대기업,경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33323548?PageGbn=HH&logpath=1
[외국계/IT/개발자] Clock Software Developer,외국계 기업,경기 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33321382?PageGbn=HH&logpath=1
[성인 대상의 다양한 교육 콘텐츠를 제공하는 유명 스타트업] 퍼포먼스 마케터,벤처기업,서울 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33320725?PageGbn=HH&logpath=1
클라우드 빅데이터플랫폼 상품개발 채용,중소기업(300명이하),경기 성남시 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33320386?PageGbn=HH&logpath=1
클라우드 빅데이터플랫폼 상품개발,중견기업(300명이상),경기 성남시,http://www.jobkorea.co.kr//Recruit/GI_Read/33318957?PageGbn=HH&logpath=1
[글로벌 리뷰 플랫폼]AI Labs 리더,벤처기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33315722?PageGbn=HH&logpath=1
2. 외국계 금융사] 블록체인 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33315375?PageGbn=HH&logpath=1
2. 외국계 금융사] 빅데이터 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33315214?PageGbn=HH&logpath=1
2. 외국계 보험사]AI기술 대리 과장급,외국계 기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33315119?PageGbn=HH&logpath=1
"국내 주요 대기업 계열 ICT 전문 인력 채용(경력 3-10년, 동작구)",대기업 계열사·자회사,서울 동작구,http://www.jobkorea.co.kr//Recruit/GI_Read/33311259?PageGbn=HH&logpath=1
[주요SI 대기업] AI/빅데이터 분석(Data Scientist),대기업,서울 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33305292?PageGbn=HH&logpath=1
DBA - 대기업 계열 IT 서비스 솔루션 개발 및 운영사,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33303945?PageGbn=HH&logpath=1
Principal Software Architect (수석연구원-임원),중소기업(300명이하),서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33302676?PageGbn=HH&logpath=1
대기업 빅데이터 분석 대리급 구함(굿커리어),대기업,울산 전지역 외,http://www.jobkorea.co.kr//Recruit/GI_Read/33302264?PageGbn=HH&logpath=1
[Global Company] 글로벌 웹사이트 및 온라인 이벤트 성과 분석,외국계 기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33301130?PageGbn=HH&logpath=1
대기업 길안내 및 교통정보 서비스 테스트 및 품질관리,대기업,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33300536?PageGbn=HH&logpath=1
대형금융그룹 시스템관리팀원 (솔루션/시스템 운영자) 채용,대기업 계열사·자회사,서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33298364?PageGbn=HH&logpath=1
교육 플랫폼기업 디지털마케팅 팀장급,중소기업(300명이하),서울 관악구,http://www.jobkorea.co.kr//Recruit/GI_Read/33298216?PageGbn=HH&logpath=1
[ 초유망 스타트업 ] 디지털마케팅 리드,벤처기업,서울 강남구,http://www.jobkorea.co.kr//Recruit/GI_Read/33297470?PageGbn=HH&logpath=1
[글로벌/IT/인공지능/엔지니어] ML Software Engineer,중소기업(300명이하),서울 전지역,http://www.jobkorea.co.kr//Recruit/GI_Read/33296171?PageGbn=HH&logpath=1
